"device_database_name","address","name","version","logging_interval","last_pointer","mode","last_download","thresholds","calibration_temp","calibration_dewp","calibration_press","calibration_humi"
"112","2019-Jul-02 12:31","25.0","20.5","0.9","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"113","2019-Jul-02 12:41","24.8","20.5","0.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"114","2019-Jul-02 12:51","24.9","20","0.5","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"115","2019-Jul-02 13:01","24.8","18","-0.9","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"116","2019-Jul-02 13:11","24.5","20.1","0.2","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"117","2019-Jul-02 13:21","23.9","22.3","1.2","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"118","2019-Jul-02 13:31","23.3","21.8","0.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"119","2019-Jul-02 13:41","23.1","23.5","1.2","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"120","2019-Jul-02 13:51","22.8","26.4","2.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"121","2019-Jul-02 14:01","22.4","23.4","0.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"122","2019-Jul-02 14:11","22.3","25.4","1.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"123","2019-Jul-02 14:21","22.3","22.7","0.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"124","2019-Jul-02 14:31","21.8","22.5","-0.4","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"125","2019-Jul-02 14:41","20.2","28.2","1.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"126","2019-Jul-02 14:51","18.5","32.1","1.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"127","2019-Jul-02 15:01","17.1","30.9","-0.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"128","2019-Jul-02 15:11","15.6","39","1.7","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"129","2019-Jul-02 15:21","13.5","43.5","1.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"130","2019-Jul-02 15:31","11.6","47.6","0.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"131","2019-Jul-02 15:41","10.4","52.1","1.0","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"132","2019-Jul-02 15:51","9.2","52.2","0.0","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"133","2019-Jul-02 16:01","8.0","55.6","-0.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"134","2019-Jul-02 16:11","7.0","60.7","0.0","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"135","2019-Jul-02 16:21","6.2","62.1","-0.5","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"136","2019-Jul-02 16:31","5.5","65.7","-0.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"137","2019-Jul-02 16:41","5.1","66.9","-0.5","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"138","2019-Jul-02 16:51","4.9","67","-0.7","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"139","2019-Jul-02 17:01","4.6","65.8","-1.2","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"140","2019-Jul-02 17:11","4.2","67.9","-1.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"141","2019-Jul-02 17:21","3.8","67.3","-1.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"142","2019-Jul-02 17:31","3.6","67.6","-1.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"143","2019-Jul-02 17:41","3.4","70.6","-1.4","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"144","2019-Jul-02 17:51","3.0","71.6","-1.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"145","2019-Jul-02 18:01","2.6","71.4","-2.0","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"146","2019-Jul-02 18:11","2.3","73.5","-1.9","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"147","2019-Jul-02 18:21","2.0","73.1","-2.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"148","2019-Jul-02 18:31","1.6","73.4","-2.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"149","2019-Jul-02 18:41","1.5","72.9","-2.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"150","2019-Jul-02 18:51","1.5","73.1","-2.7","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"151","2019-Jul-02 19:01","1.6","71.9","-2.9","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"152","2019-Jul-02 19:11","3.0","68.6","-2.2","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"153","2019-Jul-02 19:21","3.6","66.1","-2.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"154","2019-Jul-02 19:31","3.9","65.5","-1.9","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"155","2019-Jul-02 19:41","4.9","61.6","-1.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"156","2019-Jul-02 19:51","6.3","56.8","-1.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"157","2019-Jul-02 20:01","7.5","52.8","-1.4","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"158","2019-Jul-02 20:11","9.3","46.1","-1.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"159","2019-Jul-02 20:21","10.4","41.5","-2.0","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"160","2019-Jul-02 20:31","10.8","40.6","-2.0","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"161","2019-Jul-02 20:41","10.7","39.7","-2.4","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"162","2019-Jul-02 20:51","10.5","42","-1.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"163","2019-Jul-02 21:01","9.4","45.7","-1.7","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"164","2019-Jul-02 21:11","8.3","47","-2.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"165","2019-Jul-02 21:21","8.1","47","-2.5","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"166","2019-Jul-02 21:31","7.4","47.1","-3.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"167","2019-Jul-02 21:41","8.0","44.3","-3.4","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"168","2019-Jul-02 21:51","9.0","43.3","-2.7","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"169","2019-Jul-02 22:01","8.1","47.4","-2.4","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"170","2019-Jul-02 22:11","6.7","50.1","-2.9","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"171","2019-Jul-02 22:21","5.7","54.1","-2.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"172","2019-Jul-02 22:31","5.5","55.1","-2.7","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"173","2019-Jul-02 22:41","5.1","57.2","-2.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"174","2019-Jul-02 22:51","4.1","61.3","-2.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"175","2019-Jul-02 23:01","3.0","65.1","-2.9","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"176","2019-Jul-02 23:11","2.3","68.6","-2.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"177","2019-Jul-02 23:21","1.8","68.9","-3.2","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"178","2019-Jul-02 23:31","1.3","69.1","-3.7","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"179","2019-Jul-02 23:41","1.6","72.6","-2.7","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"180","2019-Jul-02 23:51","1.8","72.7","-2.5","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"181","2019-Jul-03 00:01","2.0","73","-2.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"182","2019-Jul-03 00:11","1.8","72.1","-2.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"183","2019-Jul-03 00:21","1.6","73.3","-2.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"184","2019-Jul-03 00:31","1.2","75.4","-2.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"185","2019-Jul-03 00:41","0.9","76.4","-2.7","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"186","2019-Jul-03 00:51","0.4","78.5","-2.9","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"187","2019-Jul-03 01:01","0.0","79.1","-3.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"188","2019-Jul-03 01:11","-0.3","81.1","-3.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"189","2019-Jul-03 01:21","-0.3","82.9","-2.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"190","2019-Jul-03 01:31","-0.2","83.8","-2.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"191","2019-Jul-03 01:41","-0.1","83.7","-2.5","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"192","2019-Jul-03 01:51","0.0","84","-2.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"193","2019-Jul-03 02:01","0.3","83.6","-2.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"194","2019-Jul-03 02:11","0.5","83.3","-2.0","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"195","2019-Jul-03 02:21","0.7","84","-1.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"196","2019-Jul-03 02:31","0.8","84.2","-1.5","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"197","2019-Jul-03 02:41","1.4","83.2","-1.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"198","2019-Jul-03 02:51","1.5","81.9","-1.2","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"199","2019-Jul-03 03:01","1.6","83.4","-0.9","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"200","2019-Jul-03 03:11","1.9","85.3","-0.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"201","2019-Jul-03 03:21","2.3","84.7","0.0","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"202","2019-Jul-03 03:31","2.9","85.4","0.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"203","2019-Jul-03 03:41","4.1","81.5","1.2","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"204","2019-Jul-03 03:51","5.6","79.6","2.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"205","2019-Jul-03 04:01","6.8","80.1","3.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"206","2019-Jul-03 04:11","8.0","79","4.5","2951","1","2019-10-13 13:30:21","","0","0","0","0"
