"device_database_name","address","name","version","logging_interval","last_pointer","mode","last_download","thresholds","calibration_temp","calibration_dewp","calibration_press","calibration_humi"
"1434","2019-Sep-02 04:01","10.6","41.2","-2.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1435","2019-Sep-02 05:01","10.1","44.4","-1.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1436","2019-Sep-02 06:01","9.8","45.1","-1.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1437","2019-Sep-02 07:01","11.5","40","-1.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1438","2019-Sep-02 08:01","17.5","31.2","0.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1439","2019-Sep-02 09:01","23.9","21.5","0.7","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1440","2019-Sep-02 10:01","26.0","17.3","-0.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1441","2019-Sep-02 11:01","27.3","13.1","-3.2","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1442","2019-Sep-02 12:01","28.4","12.3","-3.2","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1443","2019-Sep-02 13:01","28.6","11.9","-3.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1444","2019-Sep-02 14:01","31.0","11.2","-2.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1445","2019-Sep-02 15:01","29.5","11.5","-3.2","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1446","2019-Sep-02 16:01","30.1","9.2","-5.7","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1447","2019-Sep-02 17:01","25.7","10.3","-7.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1448","2019-Sep-02 18:01","23.3","12.6","-6.9","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1449","2019-Sep-02 19:01","20.2","15.7","-6.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1450","2019-Sep-02 20:01","16.2","20.6","-6.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1451","2019-Sep-02 21:01","15.6","20.2","-7.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1452","2019-Sep-02 22:01","14.1","22.7","-6.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1453","2019-Sep-02 23:01","13.9","21.5","-7.7","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1454","2019-Sep-03 00:01","14.9","19.2","-8.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1455","2019-Sep-03 01:01","14.2","19.9","-8.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1456","2019-Sep-03 02:01","13.6","20.4","-8.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1457","2019-Sep-03 03:01","12.8","22.1","-8.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1458","2019-Sep-03 04:01","13.0","22.4","-7.9","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1459","2019-Sep-03 05:01","11.6","25.1","-7.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1460","2019-Sep-03 06:01","12.4","25","-7.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1461","2019-Sep-03 07:01","13.3","23.9","-6.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1462","2019-Sep-03 08:01","15.1","28.3","-3.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1463","2019-Sep-03 09:01","21.8","19.8","-2.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1464","2019-Sep-03 10:01","21.1","18.9","-3.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1465","2019-Sep-03 11:01","24.1","21.9","1.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
